Dateiname;Größe;Ersteller;Datum;Name;Beschreibung;Pfad
Python_installation.pdf;114231;"apl. Prof. Dr.-Ing. Claus Brenner";"2015-04-17 09:02:09";"Python Installation";;Python_installation.pdf
Unit_A.zip;203524;"apl. Prof. Dr.-Ing. Claus Brenner";"2015-04-17 09:18:39";"Unit A";;Unit_A.zip
