t,x,y
0,1,1
0.01,0.98995,1.00995
0.02,0.9798010025,1.0197990024999999
0.03,0.969554022424875,1.029546022574875
0.04,0.959210084498005,1.039190085497995
0.05,0.9487702231388002,1.0487302268387002
0.060000000000000005,0.9382354823592562,1.0581654925587463
0.07,0.9276069156595508,1.0674949391077109
0.08,0.9168855859226906,1.076717633517351
0.09,0.906072565308221,1.0858326534949019
0.09999999999999999,0.8951689351450066,1.0948390875153093
0.10999999999999999,0.8841757858230963,1.1037360349123837
0.11999999999999998,0.8730942166846813,1.112522605968869
0.12999999999999998,0.8619253359141584,1.1211979220054176
0.13999999999999999,0.8506702604273085,1.1297611154684588
0.15,0.8393301157596026,1.1382113300169585
0.16,0.827906035953645,1.1465477206080537
0.17,0.8163991634457668,1.1547694535815598
0.18000000000000002,0.8048106489517789,1.1628757067433384
0.19000000000000003,0.793141651351898,1.170865669447519
0.20000000000000004,0.7813933375748552,1.1787385426775656
0.21000000000000005,0.7695668824812008,1.1864935391261804
0.22000000000000006,0.7576634687458149,1.1941298832740361
0.23000000000000007,0.7456842867396373,1.2016468114673307
0.24000000000000007,0.733630534410627,1.2090435719941537
0.25000000000000006,0.7215034171639649,1.2163194251596603
0.26000000000000006,0.7093041477415102,1.223473643360042
0.2700000000000001,0.6970339461005227,1.230505511155289
0.2800000000000001,0.6846940392916648,1.2374143253407364
0.2900000000000001,0.6722856613362929,1.244199395017386
0.3000000000000001,0.6598100531030522,1.250860041660998
0.3100000000000001,0.6472684621837871,1.2573955991899455
0.3200000000000001,0.6346621427687784,1.2638054140318238
0.3300000000000001,0.6219923555213217,1.27008884518881
0.34000000000000014,0.6092603674516576,1.2762452643017637
0.35000000000000014,0.5964674517902674,1.2822740557130652
0.36000000000000015,0.5836148878605473,1.2881746165281822
0.37000000000000016,0.5707039609508724,1.2939463566759613
0.38000000000000017,0.5577359621860652,1.2995886989676362
0.3900000000000002,0.5447121883982796,1.3051010791545485
0.4000000000000002,0.5316339419973142,1.3104829459845737
0.4100000000000002,0.5185025308403686,1.3157337612572477
0.4200000000000002,0.505319268101254,1.3208529998775886
0.4300000000000002,0.4920854721390731,1.3258401499086072
0.4400000000000002,0.4788024663663801,1.3306947126225026
0.45000000000000023,0.46547157911683673,1.3354162025505354
0.46000000000000024,0.45209414351237553,1.3400041475315763
0.47000000000000025,0.43867149732988414,1.3444580887593234
0.48000000000000026,0.4252049828674244,1.3487775808281843
0.49000000000000027,0.4116959468099992,1.3529621917778172
0.5000000000000002,0.3981457400948805,1.3570115031363283
0.5100000000000002,0.3845557177765125,1.3609251099621202
0.5200000000000002,0.37092723889100243,1.3647026208843873
0.5300000000000002,0.357261666320214,1.3683436581422532
0.5400000000000003,0.34356036665547546,1.3718478576225484
0.5500000000000003,0.3298247100609172,1.375214868896222
0.5600000000000003,0.3160560701364519,1.3784443552533865
0.5700000000000003,0.3022558237804112,1.3815359937369884
0.5800000000000003,0.2884253510518523,1.3844894751751058
0.5900000000000003,0.27456603503254867,1.3873045042118655
0.6000000000000003,0.2606792616886784,1.3899807993369804
0.6100000000000003,0.24676641973222416,1.3925180929139003
0.6200000000000003,0.23282890048209853,1.3949161312065768
0.6300000000000003,0.21886809772500865,1.3971746744048374
0.6400000000000003,0.204885407576074,1.3992934966483672
0.6500000000000004,0.19088222833921153,1.4012723860492955
0.6600000000000004,0.17685996036730162,1.403111144713385
0.6700000000000004,0.1628200059221494,1.4048095887598224
0.6800000000000004,0.14876376903425506,1.4063675483396059
0.6900000000000004,0.1346926553624073,1.4077848676525315
0.7000000000000004,0.12060807205311386,1.409061404962773
0.7100000000000004,0.10651142759988347,1.410197032613056
0.7200000000000004,0.09240413170237291,1.4111916370374242
0.7300000000000004,0.07828759512541354,1.4120451187725962
0.7400000000000004,0.06416322955793131,1.4127573924679118
0.7500000000000004,0.0500324474717743,1.4133283868938677
0.7600000000000005,0.035896661980462034,1.4137580449492408
0.7700000000000005,0.021757286697870602,1.414046323666798
0.7800000000000005,0.007615735596867731,1.4141931942175934
0.7900000000000005,-0.006526577132088046,1.4141986419138513
0.8000000000000005,-0.020668237222369955,1.4140626662104347
0.8100000000000005,-0.03480783047261318,1.4137852807049005
0.8200000000000005,-0.04894394288813856,1.413366513136139
0.8300000000000005,-0.06307516082235555,1.4128064053816007
0.8400000000000005,-0.07720007111813044,1.4121050134531081
0.8500000000000005,-0.09131726124910562,1.411262407491254
0.8600000000000005,-0.10542531946095571,1.4102786717583884
0.8700000000000006,-0.11952283491256654,1.4091539046301909
0.8800000000000006,-0.13360839781712283,1.4078882185858337
0.8900000000000006,-0.14768059958309032,1.406481740196733
0.9000000000000006,-0.1617380329550785,1.4049346101138924
0.9100000000000006,-0.17577929215456967,1.4032469830538359
0.9200000000000006,-0.1898029730205003,1.4014190277831375
0.9300000000000006,-0.20380767314968065,1.3994509271015434
0.9400000000000006,-0.2177919920370386,1.3973428778236916
0.9500000000000006,-0.2317545312156737,1.39509509075943
0.9600000000000006,-0.2456938943967072,1.3927077906927352
0.9700000000000006,-0.2596086876089147,1.3901812163592335
0.9800000000000006,-0.2734975193381266,1.3875156204223265
0.9900000000000007,-0.287359000666383,1.384711269447924
1.0000000000000007,-0.3011917454108289,1.3817684438777877
1.0100000000000007,-0.31499437026233623,1.3786874380014855
1.0200000000000007,-0.328765494923838,1.375468559926962
1.0300000000000007,-0.34250374224836144,1.3721121315497273
1.0400000000000007,-0.3562077383767463,1.3686184885206663
1.0500000000000007,-0.36987611287503414,1.3649879802124727
