t,x,y
0,1,1
0.01,0.99,0.99
0.02,0.980199,0.9801
0.03,0.9705920696010001,0.970299
0.04,0.9611744244555823,0.9605960100000001
0.05,0.9519414212851215,0.9509900499
0.060000000000000005,0.9428885530878234,0.941480149401
0.07,0.9340114445295272,0.93206534790699
0.08,0.925305847509582,0.9227446944279202
0.09,0.9167676368944561,0.9135172474836409
0.09999999999999999,0.908392806412077,0.9043820750088045
0.10999999999999999,0.9001774647002168,0.8953382542587165
0.11999999999999998,0.8921178315025394,0.8863848717161293
0.12999999999999998,0.8842102340062189,0.8775210229989681
0.13999999999999999,0.876451103315306,0.8687458127689783
0.15,0.8688369710542867,0.8600583546412885
0.16,0.861364466096522,0.8514577710948756
0.17,0.8540303114124932,0.8429431933839269
0.18000000000000002,0.8468313210330061,0.8345137614500876
0.19000000000000003,0.8397643971227161,0.8261686238355868
0.20000000000000004,0.8328265271595462,0.8179069375972309
0.21000000000000005,0.8260147812157582,0.8097278682212585
0.22000000000000006,0.8193263093366274,0.801630589539046
0.23000000000000007,0.8127583390128437,0.7936142836436555
0.24000000000000007,0.8063081727429328,0.785678140807219
0.25000000000000006,0.7999731856821495,0.7778213593991468
0.26000000000000006,0.7937508233744479,0.7700431458051553
0.2700000000000001,0.787638599564281,0.7623427143471038
0.2800000000000001,0.7816340940851171,0.7547192872036327
0.2900000000000001,0.7757349508216973,0.7471720943315964
0.3000000000000001,0.7699388757431807,0.7397003733882804
0.3100000000000001,0.7642436350044468,0.7323033696543976
0.3200000000000001,0.75864705311294,0.7249803359578536
0.3300000000000001,0.7531470111585474,0.717730532598275
0.34000000000000014,0.7477414451041112,0.7105532272722923
0.35000000000000014,0.7424283441342715,0.7034476949995694
0.36000000000000015,0.7372057490604355,0.6964132180495737
0.37000000000000016,0.7320717507797572,0.6894490858690779
0.38000000000000017,0.7270244887861004,0.6825545950103872
0.3900000000000002,0.7220621497310401,0.6757290490602833
0.4000000000000002,0.7171829660330383,0.6689717585696805
0.4100000000000002,0.712385214533005,0.6622820409839837
0.4200000000000002,0.7076672151945277,0.6556592205741438
0.4300000000000002,0.7030273298471245,0.6491026283684024
0.4400000000000002,0.6984639609709385,0.6426116020847183
0.45000000000000023,0.6939755505213588,0.6361854860638712
0.46000000000000024,0.6895605787921101,0.6298236312032325
0.47000000000000025,0.6852175633154156,0.6235253948912002
0.48000000000000026,0.6809450577978893,0.6172901409422882
0.49000000000000027,0.6767416510908691,0.6111172395328653
0.5000000000000002,0.6726059661939535,0.6050060671375367
0.5100000000000002,0.6685366592905511,0.5989560064661613
0.5200000000000002,0.6645324188143021,0.5929664464014998
0.5300000000000002,0.660591964545273,0.5870367819374848
0.5400000000000003,0.6567140467348689,0.5811664141181099
0.5500000000000003,0.65289744525845,0.5753547499769288
0.5600000000000003,0.6491409687946774,0.5696012024771595
0.5700000000000003,0.6454434540306511,0.563905190452388
0.5800000000000003,0.641803764891937,0.5582661385478641
0.5900000000000003,0.63822079179662,0.5526834771623854
0.6000000000000003,0.634693450932545,0.5471566423907616
0.6100000000000003,0.6312206835569485,0.5416850759668539
0.6200000000000003,0.6278014553177046,0.5362682252071853
0.6300000000000003,0.6244347555954475,0.5309055429551135
0.6400000000000003,0.621119596865853,0.5255964875255623
0.6500000000000004,0.6178550140813932,0.5203405226503067
0.6600000000000004,0.614640064071901,0.5151371174238036
0.6700000000000004,0.6114738249633092,0.5099857462495656
0.6800000000000004,0.6083553956139492,0.50488588878707
0.6900000000000004,0.6052838950678197,0.49983702989919926
0.7000000000000004,0.6022584620242545,0.4948386596002073
0.7100000000000004,0.5992782543234448,0.48989027300420523
0.7200000000000004,0.5963424484472849,0.48499137027416317
0.7300000000000004,0.5934502390350339,0.48014145657142154
0.7400000000000004,0.5906008384133045,0.47534004200570734
0.7500000000000004,0.5877934761399046,0.4705866415856503
0.7600000000000005,0.5850273985610783,0.46588077516979376
0.7700000000000005,0.5823018683817063,0.46122196741809585
0.7800000000000005,0.5796161642480439,0.4566097477439149
0.7900000000000005,0.5769695803425879,0.45204365026647575
0.8000000000000005,0.5743614259906802,0.447523213763811
0.8100000000000005,0.571791025278467,0.44304798162617287
0.8200000000000005,0.5692577166818512,0.43861750180991116
0.8300000000000005,0.5667608527060811,0.43423132679181203
0.8400000000000005,0.5642997995356389,0.4298890135238939
0.8500000000000005,0.5618739366940978,0.425590123388655
0.8600000000000005,0.5594826567136327,0.42133422215476846
0.8700000000000006,0.5571253648138775,0.4171208799332208
0.8800000000000006,0.5548014785898348,0.4129496711338886
0.8900000000000006,0.5525104277085521,0.4088201744225497
0.9000000000000006,0.5502516536142912,0.4047319726783242
0.9100000000000006,0.548024609241923,0.400684652951541
0.9200000000000006,0.545828758738293,0.3966778064220256
0.9300000000000006,0.5436635771913093,0.39271102835780536
0.9400000000000006,0.5415285503665145,0.3887839180742273
0.9500000000000006,0.539423174450909,0.38489607889348504
0.9600000000000006,0.5373469558038048,0.38104711810455016
0.9700000000000006,0.5352994107144918,0.37723664692350467
0.9800000000000006,0.5332800651665112,0.3734642804542696
0.9900000000000007,0.531288454608331,0.3697296376497269
1.0000000000000007,0.5293241237302327,0.3660323412732296
1.0100000000000007,0.527386626247219,0.3623720178604973
1.0200000000000007,0.5254755246877606,0.3587482976818923
1.0300000000000007,0.5235903901882083,0.3551608147050734
1.0400000000000007,0.5217308022926984,0.35160920655802264
1.0500000000000007,0.5198963487583883,0.3480931144924424
1.0600000000000007,0.5180866253658627,0.344612183347518
1.0700000000000007,0.5163012357345579,0.3411660615140428
