0.0, 1.0, 1.0
0.0, 0.9990005, 1.0010005
0.001, 0.9979999990002499, 1.0020000010002499
0.002, 0.9969984979992492, 1.0029985019992504
0.003, 0.995995997996499, 1.0039960019965006
0.004, 0.9949924999925015, 1.0049924999924982
0.005, 0.993988004988759, 1.0059879949887407
0.006, 0.9929825139877728, 1.0069824859877268
0.007, 0.9919760279930421, 1.0079759719929575
0.008, 0.9909685480090631, 1.0089684520089366
0.009000000000000001, 0.9899600750413282, 1.0099599250411715
0.01, 0.9889506100963246, 1.0109503900961754
0.011, 0.9879401541815335, 1.0119398461814668
0.012, 0.9869287083054291, 1.0129282923055714
0.013000000000000001, 0.9859162734774777, 1.013915727478023
0.014, 0.9849028507081363, 1.0149021507093643
0.015, 0.9838884410088523, 1.0158875610111477
0.016, 0.9828730453920617, 1.0168719573959373
0.017, 0.9818566648711884, 1.017855338877308
0.018000000000000002, 0.9808393004606435, 1.0188377044698487
0.019, 0.9798209531758238, 1.0198190531891616
0.02, 0.9788016240331112, 1.0207993840518639
0.021, 0.9777813140498715, 1.021778696075589
0.022, 0.976760024244453, 1.0227569882789869
0.023, 0.9757377556361861, 1.0237342596817256
0.024, 0.9747145092453822, 1.0247105093044917
0.025, 0.9736902860933323, 1.0256857361689917
0.026000000000000002, 0.9726650872023064, 1.0266599392979532
0.027, 0.9716389135955521, 1.0276331177151252
0.028, 0.9706117662972937, 1.0286052704452797
0.029, 0.9695836463327316, 1.0295763965142122
0.03, 0.9685545547280405, 1.030546494948743
0.031, 0.9675244925103692, 1.0315155647767185
0.032, 0.9664934607078387, 1.0324836050270112
0.033, 0.9654614603495419, 1.0334506147295217
0.034, 0.9644284924655426, 1.0344165929151785
0.035, 0.9633945580868737, 1.0353815386159404
0.036000000000000004, 0.9623596582455368, 1.0363454508647965
0.037, 0.9613237939745012, 1.0373083286957674
0.038, 0.9602869663077025, 1.0382701711439064
0.039, 0.9592491762800417, 1.0392309772452997
0.04, 0.9582104249273845, 1.0401907460370683
0.041, 0.9571707132865599, 1.0411494765573686
0.042, 0.9561300423953591, 1.0421071678453933
0.043000000000000003, 0.955088413292535, 1.0430638189413726
0.044, 0.9540458270178003, 1.0440194288865745
0.045, 0.9530022846118272, 1.0449739967233067
0.046, 0.9519577871162462, 1.0459275214949169
0.047, 0.9509123355736449, 1.0468800022457938
0.048, 0.9498659310275668, 1.0478314380213685
0.049, 0.948818574522511, 1.048781827868115
0.05, 0.9477702671039301, 1.0497311708335513
0.051000000000000004, 0.9467210098182302, 1.0506794659662406
0.052000000000000005, 0.9456708037127688, 1.0516267123157919
0.053, 0.9446196498358548, 1.0525729089328608
0.054, 0.9435675492367468, 1.0535180548691512
0.055, 0.9425145029656523, 1.0544621491774153
0.056, 0.9414605120737264, 1.0554051909114555
0.057, 0.940405577613071, 1.0563471791261247
0.058, 0.9393497006367336, 1.0572881128773273
0.059000000000000004, 0.9382928821987067, 1.0582279912220205
0.06, 0.9372351233539258, 1.0591668132182148
0.061, 0.9361764251582693, 1.0601045779249754
0.062, 0.935116788668557, 1.0610412844024226
0.063, 0.9340562149425489, 1.0619769317117336
0.064, 0.9329947050389447, 1.062911518915142
0.065, 0.931932260017382, 1.0638450450759405
0.066, 0.9308688809384361, 1.0647775092584804
0.067, 0.9298045688636181, 1.0657089105281734
0.068, 0.9287393248553744, 1.0666392479514923
0.069, 0.9276731499770854, 1.0675685205959717
0.07, 0.9266060452930645, 1.068496727530209
0.07100000000000001, 0.9255380118685569, 1.069423867823866
0.07200000000000001, 0.924469050769739, 1.0703499405476684
0.073, 0.9233991630637166, 1.0712749447734085
0.074, 0.9223283498185247, 1.0721988795739446
0.075, 0.9212566121031257, 1.0731217440232028
0.076, 0.9201839509874086, 1.0740435371961778
0.077, 0.9191103675421879, 1.0749642581689338
0.078, 0.9180358628392027, 1.0758839060186052
0.079, 0.9169604379511155, 1.0768024798233973
0.08, 0.915884093951511, 1.0777199786625884
0.081, 0.9148068319148954, 1.0786364016165293
0.082, 0.9137286529166948, 1.079551747766645
0.083, 0.9126495580332546, 1.0804660161954356
0.084, 0.9115695483418382, 1.0813792059864769
0.085, 0.9104886249206259, 1.0822913162244219
0.08600000000000001, 0.909406788848714, 1.0832023459950006
0.08700000000000001, 0.9083240412061133, 1.0841122943850223
0.088, 0.907240383073749, 1.0850211604823756
0.089, 0.9061558155334581, 1.0859289433760295
0.09, 0.9050703396679899, 1.0868356421560348
0.091, 0.9039839565610037, 1.087741255913524
0.092, 0.9028966672970685, 1.0886457837407129
0.093, 0.9018084729616616, 1.0895492247309018
0.094, 0.9007193746411671, 1.0904515779784758
0.095, 0.899629373422876, 1.0913528425789059
0.096, 0.8985384703949838, 1.09225301762875
0.097, 0.8974466666465903, 1.0931521022256536
0.098, 0.896353963267698, 1.0940500954683512
0.099, 0.8952603613492113, 1.0949469964566667
0.1, 0.8941658619829354, 1.095842804291514
0.101, 0.8930704662615748, 1.096737518074899
0.10200000000000001, 0.891974175278733, 1.0976311369099196
0.10300000000000001, 0.8908769901289106, 1.0985236599007668
0.10400000000000001, 0.8897789119075049, 1.0994150861527259
0.105, 0.8886799417108081, 1.1003054147721765
0.106, 0.8875800806360068, 1.1011946448665946
0.107, 0.8864793297811806, 1.102082775544553
0.108, 0.885377690245301, 1.102969805915722
