0.0, 0.0
0.0, 9.980039918511473E-4
0.001, 0.0019940159603185873
0.002, 0.0029880398809440014
0.003, 0.003980079721337164
0.004, 0.004970139442288751
0.005, 0.005958222996132976
0.006, 0.006944334327315163
0.007, 0.007928477372407492
0.008, 0.00891065606012471
0.009000000000000001, 0.009890874311339823
0.01, 0.010869136039099739
0.011, 0.011845445148640896
0.012, 0.01281980553740485
0.013000000000000001, 0.013792221095053826
0.014, 0.014762695704023906
0.015, 0.015731233237388852
0.016, 0.01669783756210469
0.017, 0.017662512536871313
0.018000000000000002, 0.018625262013219988
0.019, 0.019586089833926505
0.02, 0.020544999834099624
0.021, 0.021501995842256746
0.022, 0.022457081678741213
0.023, 0.02341026115627094
0.024, 0.02436153807995361
0.025, 0.025310916247301904
0.026000000000000002, 0.026258399448248617
0.027, 0.027203991465685678
0.028, 0.028147696073382748
0.029, 0.029089517039148596
0.03, 0.03002945812274756
0.031, 0.030967523076439452
0.032, 0.03190371564499454
0.033, 0.032838039565708514
0.034, 0.03377049856841738
0.035, 0.03470109637602791
0.036000000000000004, 0.03562983670246929
0.037, 0.0365567232558043
0.038, 0.037481759736178864
0.039, 0.03840494983635339
0.04, 0.03932629724171749
0.041, 0.04024580563030472
0.042, 0.041163478672807244
0.043000000000000003, 0.04207932003259051
0.044, 0.04299333336570784
0.045, 0.04390552232142042
0.046, 0.04481589054018939
0.047, 0.04572444165722893
0.048, 0.04663117929848192
0.049, 0.04753610708416385
0.05, 0.04843922862676088
0.051000000000000004, 0.04934054753154863
0.052000000000000005, 0.0502400673971049
0.053, 0.05113779181332968
0.054, 0.05203372436445252
0.055, 0.052927868627050456
0.056, 0.05382022817056167
0.057, 0.05471080655729969
0.058, 0.05559960734246768
0.059000000000000004, 0.05648663407466397
0.06, 0.05737189029392962
0.061, 0.05825537953471399
0.062, 0.05913710532392025
0.063, 0.06001707118141181
0.064, 0.06089528062002642
0.065, 0.06177173714559021
0.066, 0.0626464442569316
0.067, 0.06351940544637896
0.068, 0.06439062419783911
0.069, 0.06526010399019751
0.07, 0.06612784829394772
0.07100000000000001, 0.06699386057313886
0.07200000000000001, 0.06785814428490579
0.073, 0.06872070287900504
0.074, 0.06958153979974097
0.075, 0.07044065848263353
0.076, 0.0712980623577761
0.077, 0.07215375484841267
0.078, 0.0730077393695323
0.079, 0.0738600193307298
0.08, 0.07471059813479163
0.081, 0.07555947917629856
0.082, 0.07640666584446942
0.083, 0.07725216152128693
0.084, 0.0780959695824508
0.085, 0.07893809339552041
0.08600000000000001, 0.07977853632320146
0.08700000000000001, 0.08061730172008809
0.088, 0.0814543929340814
0.089, 0.08228981330732849
0.09, 0.08312356617484083
0.091, 0.0839556548649732
0.092, 0.08478608269943691
0.093, 0.08561485299377229
0.094, 0.0864419690559826
0.095, 0.08726743418792837
0.096, 0.0880912516844232
